repetition,tolerance,buffer_capacity_1,buffer_capacity_2,lambda_1_1,lambda_1_2,lambda_2,mu_1,mu_2,num_of_servers_1,num_of_servers_2,system_capacity_1,system_capacity_2,threshold_1,threshold_2,time_taken
141,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.124438285827637
142,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,20.473785400390625
143,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.250726222991943
144,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.234487295150757
145,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.883979320526123
146,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,20.767234325408936
147,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.72203016281128
148,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.384878396987915
149,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,20.818292140960693
150,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.74619460105896
151,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.13112473487854
152,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.08970069885254
153,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.082072734832764
154,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.172863245010376
155,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,20.023000240325928
156,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,27.463652849197388
157,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,24.998888969421387
158,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,20.93348264694214
159,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.17262840270996
160,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.086021900177002
161,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,18.950902462005615
162,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.167780876159668
163,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,18.927316665649414
164,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.05485486984253
165,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,18.850146055221558
166,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,20.187509775161743
167,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.13967227935791
168,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.082661151885986
169,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.10368299484253
170,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,18.97946834564209
171,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,20.277581214904785
172,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,27.332162857055664
173,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,18.345100164413452
174,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,20.06129789352417
175,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,21.611425638198853
176,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,23.697519540786743
177,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.042529821395874
178,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.02872395515442
179,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,20.54146909713745
180,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.133517503738403
181,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.13426947593689
182,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.03501582145691
183,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,27.49675226211548
184,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.106400966644287
185,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.072105646133423
186,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.1846022605896
187,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.018231868743896
188,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.59034490585327
189,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.267019033432007
190,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,21.560301542282104
191,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,20.299932956695557
192,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.554365158081055
193,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.20615029335022
194,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,22.328130960464478
195,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,18.94775938987732
196,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.036938905715942
197,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.070433139801025
198,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.314333200454712
199,0.0001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.113834381103516
0,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,18.93260669708252
1,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.041664600372314
2,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.961522817611694
3,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.94774556159973
4,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.785810470581055
5,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.98789691925049
6,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.91420292854309
7,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.93155336380005
8,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.939761638641357
9,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.92474627494812
10,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.05418825149536
11,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.738621473312378
12,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.892022609710693
13,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.12813711166382
14,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.05182647705078
15,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.02597665786743
16,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.96620225906372
17,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.98077082633972
18,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.0747811794281
19,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.975950002670288
20,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.020341634750366
21,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.077073574066162
22,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.962647438049316
23,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.333720207214355
24,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.944337368011475
25,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.909107208251953
26,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.029436349868774
27,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.947176933288574
28,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.88698387145996
29,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.94783878326416
30,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.944002866744995
31,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.05564260482788
32,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,18.324524641036987
33,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,24.818254470825195
34,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,23.508627891540527
35,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.5694899559021
36,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.99423623085022
37,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.174910068511963
38,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.19448709487915
39,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.320051908493042
40,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,18.44782567024231
41,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.2749924659729
42,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.25307035446167
43,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.14546298980713
44,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.98435878753662
45,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.97925305366516
46,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.052922248840332
47,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,18.314798831939697
48,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,18.479576349258423
49,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.170013904571533
50,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.952876567840576
51,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.995466709136963
52,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.10842514038086
53,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.939512729644775
54,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.07534694671631
55,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.048596143722534
56,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.052491903305054
57,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.8807110786438
58,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.957876443862915
59,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.927957773208618
60,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.111932277679443
61,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.992263555526733
62,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.09164571762085
63,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,18.14878249168396
64,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.011463403701782
65,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.911722660064697
66,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.93851351737976
67,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.009548664093018
68,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.04917001724243
69,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.851966619491577
70,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.98546576499939
71,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.922136306762695
72,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.03740167617798
73,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.508411407470703
74,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.211721897125244
75,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,21.946797370910645
76,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,23.48118257522583
77,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,22.60079050064087
78,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,22.064273834228516
79,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,22.578933238983154
80,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,18.08228087425232
81,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,18.508368015289307
82,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.844271421432495
83,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.412664651870728
84,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,18.45559048652649
85,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.020459413528442
86,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.032093048095703
87,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.946436166763306
88,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.127483129501343
89,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.245795249938965
90,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.636802196502686
91,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,21.623340129852295
92,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,18.64062786102295
93,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.191328763961792
94,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,25.798888444900513
95,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.66214108467102
96,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,18.21720552444458
97,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.044947862625122
98,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.87727928161621
99,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.975008726119995
100,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.8536856174469
101,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.933252334594727
102,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,23.02599048614502
103,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.98914122581482
104,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,18.3322536945343
105,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.213867664337158
106,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.978628396987915
107,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.035130500793457
108,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.391977787017822
109,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.19674801826477
110,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.982996940612793
111,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,18.08575749397278
112,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.063665628433228
113,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.97455644607544
114,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.028770923614502
115,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.015166759490967
116,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.046759605407715
117,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.120628833770752
118,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.091256856918335
119,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,18.351828813552856
120,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.09732675552368
121,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.04650902748108
122,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.97091007232666
123,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.95476722717285
124,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,22.78875160217285
125,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,20.231629848480225
126,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.07577657699585
127,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.88060450553894
128,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.248268842697144
129,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.04054617881775
130,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.033677101135254
131,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.943106412887573
132,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.955902576446533
133,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.122543573379517
134,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.0721652507782
135,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.026010036468506
136,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.049062252044678
137,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.01585102081299
138,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.036513566970825
139,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.032403469085693
140,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.386845111846924
141,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.771581172943115
142,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,18.58586812019348
143,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.28385877609253
144,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.40385150909424
145,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.34509253501892
146,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.815866708755493
147,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.13227343559265
148,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.087433099746704
149,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.088783025741577
150,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,25.829596519470215
151,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.184741497039795
152,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.001871585845947
153,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.11916756629944
154,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.9687442779541
155,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.862523078918457
156,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.29516053199768
157,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.969855546951294
158,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,20.721224546432495
159,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.134892463684082
160,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.00811219215393
161,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.015313148498535
162,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.997775077819824
163,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.059465169906616
164,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.066348552703857
165,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.081836700439453
166,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.231298685073853
167,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.148035764694214
168,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.024271249771118
169,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.104357481002808
170,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.1524441242218
171,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.031686782836914
172,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.179443836212158
173,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.967957258224487
174,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.0105299949646
175,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,18.52375030517578
176,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.021915912628174
177,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.138606071472168
178,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,24.725582599639893
179,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.125333070755005
180,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.152589321136475
181,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,20.641724348068237
182,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,22.975234031677246
183,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.155747890472412
184,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.07832908630371
185,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.00369882583618
186,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.00345492362976
187,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,16.98866891860962
188,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.01075506210327
189,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.18447971343994
190,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.45418357849121
191,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,18.6196129322052
192,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.4453022480011
193,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.113686084747314
194,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.350955486297607
195,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.24021005630493
196,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.36224913597107
197,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.10111093521118
198,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,17.17756462097168
199,0.001,8,8,3,3,4,4,3,2,3,21,8,4,5,19.558896780014038
0,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,19.187374591827393
1,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.024664402008057
2,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.170104026794434
3,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.19888401031494
4,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,16.944158792495728
5,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.008440732955933
6,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.003889083862305
7,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.040976524353027
8,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.05841565132141
9,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.015556812286377
10,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,24.966689586639404
11,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.11764144897461
12,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,16.994303226470947
13,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.031584978103638
14,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.002004623413086
15,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.033714532852173
16,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.24267601966858
17,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.221919298171997
18,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.050406217575073
19,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.028236150741577
20,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.12508273124695
21,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.231386184692383
22,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.040581703186035
23,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.032477855682373
24,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.44608497619629
25,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.121009826660156
26,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,16.992980003356934
27,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.067173719406128
28,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,16.976269245147705
29,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.094959020614624
30,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,16.97340965270996
31,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.102160930633545
32,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,16.980393648147583
33,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.045624256134033
34,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.049988746643066
35,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.042882680892944
36,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.088722944259644
37,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.212326526641846
38,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,16.9382164478302
39,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,16.94800329208374
40,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.058725833892822
41,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.397006273269653
42,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.325661182403564
43,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.261182069778442
44,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,20.61365032196045
45,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.249075174331665
46,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,22.58883786201477
47,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.389622449874878
48,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,21.43518590927124
49,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,24.238014936447144
50,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.246227502822876
51,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.056918144226074
52,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,25.979536056518555
53,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.042298078536987
54,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,18.354642391204834
55,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.1029052734375
56,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,16.993764638900757
57,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.00790524482727
58,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,16.866740226745605
59,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,16.942006587982178
60,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,21.223551273345947
61,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,16.85220170021057
62,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.05587100982666
63,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.52031922340393
64,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.344205141067505
65,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.046846389770508
66,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.044946432113647
67,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.283430576324463
68,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.17061758041382
69,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.12018322944641
70,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.195145845413208
71,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.062806129455566
72,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.049196004867554
73,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.227237462997437
74,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.065767765045166
75,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,16.96807551383972
76,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,16.99995732307434
77,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.15731406211853
78,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.17204976081848
79,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.09173345565796
80,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.07563543319702
81,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.016159534454346
82,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,16.97901201248169
83,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.056771755218506
84,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,17.21841287612915
85,0.01,8,8,3,3,4,4,3,2,3,21,8,4,5,27.241624355316162
