repetition,tolerance,buffer_capacity_1,buffer_capacity_2,lambda_1_1,lambda_1_2,lambda_2,mu_1,mu_2,num_of_servers_1,num_of_servers_2,system_capacity_1,system_capacity_2,threshold_1,threshold_2,time_taken
159,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.464296817779541
160,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.482402324676514
161,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.459653377532959
162,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.481175661087036
163,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.485607147216797
164,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.445312023162842
165,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.437030792236328
166,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.468538761138916
167,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.4702730178833
168,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.522734880447388
169,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.461990118026733
170,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.491560220718384
171,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.45165228843689
172,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.473777294158936
173,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.463138341903687
174,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.455651998519897
175,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.474724531173706
176,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.509058713912964
177,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.451640605926514
178,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.460341453552246
179,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.486132144927979
180,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.491180658340454
181,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.472611427307129
182,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.499518632888794
183,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.477319717407227
184,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.514228105545044
185,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.486940622329712
186,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.490385055541992
187,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,14.166274785995483
188,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.670846939086914
189,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.456562995910645
190,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.481109619140625
191,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.464023351669312
192,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.4519202709198
193,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.449831247329712
194,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.461912393569946
195,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.43954873085022
196,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.472376108169556
197,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.435346126556396
198,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.4436936378479
199,0.0001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.45813775062561
0,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,13.454906702041626
1,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.335827350616455
2,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.346800565719604
3,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.354278087615967
4,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.349192380905151
5,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.508909225463867
6,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.420921802520752
7,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.416717052459717
8,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.364758968353271
9,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.364395141601562
10,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.332191467285156
11,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.336954355239868
12,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.353135585784912
13,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.36417293548584
14,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.344761610031128
15,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.359569549560547
16,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.352143049240112
17,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.350356101989746
18,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.367017984390259
19,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.325597047805786
20,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.32946252822876
21,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.33947491645813
22,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.350891590118408
23,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.365086555480957
24,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.337004661560059
25,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.333739995956421
26,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.322013139724731
27,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.3292875289917
28,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.323951482772827
29,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.331039428710938
30,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.341630697250366
31,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.327799320220947
32,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.34525752067566
33,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.33549189567566
34,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.31983232498169
35,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.341353178024292
36,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.330626010894775
37,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.328080415725708
38,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.333884000778198
39,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.331474304199219
40,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.307918787002563
41,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.331703186035156
42,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.347198724746704
43,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.348722219467163
44,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.331267595291138
45,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.37905240058899
46,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.3383309841156
47,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.355046510696411
48,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.354909658432007
49,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.321467876434326
50,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.319702863693237
51,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.32862901687622
52,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.349284410476685
53,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.349217414855957
54,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.341504573822021
55,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.345607280731201
56,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.358675003051758
57,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.358457088470459
58,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.349146842956543
59,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.368361234664917
60,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.366329431533813
61,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.355499744415283
62,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.334942102432251
63,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.376590013504028
64,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.327113628387451
65,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.320466756820679
66,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.330927610397339
67,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.336427927017212
68,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.344972133636475
69,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.332210779190063
70,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.342974662780762
71,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.32395076751709
72,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.35022258758545
73,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.327878713607788
74,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.35983657836914
75,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.335482597351074
76,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.3268404006958
77,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.340509176254272
78,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.351193904876709
79,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.32016658782959
80,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.333248853683472
81,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.34972620010376
82,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.340090036392212
83,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.331754207611084
84,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.308327198028564
85,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.31900429725647
86,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.33242654800415
87,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.34365200996399
88,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.334509372711182
89,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.334896802902222
90,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.329157829284668
91,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.358704328536987
92,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.335326910018921
93,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.351471900939941
94,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.329793214797974
95,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.871308088302612
96,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.360841035842896
97,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.360629320144653
98,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.33774447441101
99,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.344987869262695
100,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.32121729850769
101,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.351704597473145
102,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.369683027267456
103,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.35797643661499
104,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.391164064407349
105,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.870542049407959
106,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.352071285247803
107,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.377980709075928
108,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.35779857635498
109,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.328491449356079
110,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.338040828704834
111,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.366408824920654
112,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.357256174087524
113,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.35256028175354
114,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.3614661693573
115,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.344130516052246
116,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.347553253173828
117,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.339524269104004
118,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.360491037368774
119,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.348921298980713
120,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.36774492263794
121,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.365198850631714
122,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.370778799057007
123,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.377544403076172
124,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.369296789169312
125,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.37916088104248
126,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.33685302734375
127,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.339340686798096
128,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.364005327224731
129,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.34657907485962
130,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.336451053619385
131,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.357747793197632
132,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.33140754699707
133,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.335471391677856
134,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.340633630752563
135,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.351054430007935
136,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.317919969558716
137,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.339869022369385
138,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.33640718460083
139,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.354190111160278
140,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.359362602233887
141,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.334404945373535
142,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.34541940689087
143,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.326267719268799
144,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.347050189971924
145,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.35627794265747
146,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.343497037887573
147,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.383962154388428
148,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.35142993927002
149,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.34381628036499
150,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.366965293884277
151,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.362267971038818
152,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.357831239700317
153,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.368875741958618
154,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.840030431747437
155,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.343621253967285
156,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.361745357513428
157,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.35284161567688
158,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.335344791412354
159,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.35874080657959
160,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.35808801651001
161,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.382842302322388
162,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.374724864959717
163,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.351619005203247
164,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.35421872138977
165,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.37859034538269
166,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.344735622406006
167,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.363243103027344
168,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.34382438659668
169,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.3512442111969
170,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.347459077835083
171,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.33762502670288
172,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.331641912460327
173,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.337135314941406
174,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.36131501197815
175,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.351335287094116
176,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.334518432617188
177,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.342928886413574
178,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.333202838897705
179,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.374635696411133
180,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.35633373260498
181,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.352434396743774
182,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.343153953552246
183,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.358142852783203
184,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.377881526947021
185,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.357547760009766
186,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.348659753799438
187,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.335385084152222
188,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.356297969818115
189,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.36565089225769
190,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.333252191543579
191,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.355619192123413
192,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.351405382156372
193,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.364294290542603
194,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.343650102615356
195,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.35015082359314
196,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.33926248550415
197,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.32872748374939
198,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.340800046920776
199,0.001,10,10,2,2,5,3,2,3,4,13,15,7,10,12.344859838485718
0,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,13.470643281936646
1,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.334284543991089
2,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.348982810974121
3,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.34358549118042
4,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.377653121948242
5,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.328748941421509
6,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.358945369720459
7,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.339025735855103
8,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.355515003204346
9,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.333104610443115
10,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.33554983139038
11,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.337878704071045
12,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.325302362442017
13,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.361788511276245
14,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.357187509536743
15,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.339090585708618
16,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.34405779838562
17,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.34808611869812
18,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.337815284729004
19,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.348199605941772
20,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.348419904708862
21,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,13.372395515441895
22,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.350940704345703
23,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.333669900894165
24,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.351562023162842
25,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.344078779220581
26,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.350586414337158
27,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.355267524719238
28,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.636916637420654
29,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.342453718185425
30,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.33496904373169
31,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.352872610092163
32,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.328115224838257
33,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.36118221282959
34,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.340689659118652
35,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.367551326751709
36,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.372907876968384
37,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.35346508026123
38,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.332285642623901
39,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.351946592330933
40,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.352543830871582
41,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.349534034729004
42,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.359174966812134
43,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.337722063064575
44,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.317294120788574
45,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.339102029800415
46,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.321048974990845
47,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.334468364715576
48,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.328760623931885
49,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.332635879516602
50,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.328187465667725
51,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.34451413154602
52,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.339410305023193
53,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.317973375320435
54,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.30937671661377
55,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.35687255859375
56,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.352638483047485
57,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.363977909088135
58,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.358593463897705
59,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.319381475448608
60,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.538801670074463
61,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.374305486679077
62,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.351023197174072
63,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.34143877029419
64,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.343532085418701
65,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.345975399017334
66,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.35257863998413
67,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.352666854858398
68,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.338431358337402
69,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.348155736923218
70,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.348044872283936
71,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.355005741119385
72,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.342634439468384
73,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.327562093734741
74,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.330713272094727
75,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.342031717300415
76,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.346001863479614
77,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.350683212280273
78,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.362661123275757
79,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.383806467056274
80,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,13.425760269165039
81,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.612432479858398
82,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.343385219573975
83,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.34225344657898
84,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.895451545715332
85,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.335095405578613
86,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.356675863265991
87,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.338194131851196
88,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.330166578292847
89,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.346787929534912
90,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.35770297050476
91,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.370921850204468
92,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.339894533157349
93,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.353549242019653
94,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.35834813117981
95,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.332185745239258
96,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.351518154144287
97,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.348564386367798
98,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.329339027404785
99,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.363351345062256
100,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.364023923873901
101,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.36578893661499
102,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.359126806259155
103,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.358295440673828
104,0.01,10,10,2,2,5,3,2,3,4,13,15,7,10,12.344007015228271
